Then He Kissed Me [Karaoke],Crystals
Tracy [karaoke],Cuff Links
Tracy [Karaoke],Cufflinks
Love Removal Machine [karaoke],Cult
Rain [Karaoke],Cult
Rise [Karaoke],Cult
She Sells Sanctuary [karaoke],Cult
Wild Hearted Son [Karaoke],Cult
Take Me Away [Karaoke],Culture Beat
Church Of The Poison Mind [Kar,Culture Club
Do You Really Want To Hurt Me,Culture Club
I'll Tumble 4 Ya [karaoke],Culture Club
Karma Chameleon [Karaoke],Culture Club
Mr Vain [Karaoke],Culture Club
Victims [Karaoke],Culture Club
Come Back To Me [Karaoke],Cunnie Williams
A Letter To Elise [karaoke],Cure
A Night Like This [Karaoke],Cure
A Thousand Hours [Karaoke],Cure
Boys Don't Cry [Karaoke],Cure
Catch [Karaoke],Cure
Close To Me [Karaoke],Cure
Fascination Street [karaoke],Cure
Friday I'm In Love [karaoke],Cure
High [Karaoke],Cure
In Between Days [Karaoke],Cure
Just Like Heaven [Karaoke],Cure
Let's Go To Bed [Karaoke],Cure
Letter To Elise [karaoke],Cure
Love Cats [Karaoke],Cure
Love Song [Karaoke],Cure
Lullaby [Karaoke],Cure
Pictures Of You [karaoke],Cure
The 13th [Karaoke],Cure
The Lovecats [Karaoke],Cure
To The Sky [Karaoke],Cure
Walk [Karaoke],Cure
Pretty Little Angel Eyes [Kara,Curtis Lee
Move On Up [Karaoke],Curtis Mayfield
I Wonder Why [Karaoke],Curtis Stigers
You're All That Matters To Me,Curtis Stigers
I Just Died In You're Arms Ton,Cutting Crew
I Just Died In Your Arms Tonig,Cutting Crew
Your Love Is My Oxygen [Karaok,Cutting Edge
Wolf Creek Pass [Karaoke],CW McCall.
All Through The Night [karaoke,Cyndi Lauper
Girls Just Wanna Have Fun [kar,Cyndi Lauper
Girls Just Want To Have Fun [K,Cyndi Lauper
I Drove All Night [Karaoke],Cyndi Lauper
Money Changes Everything [kara,Cyndi Lauper
She Bop [karaoke],Cyndi Lauper
Time After Time [Karaoke],Cyndi Lauper
True Colors [Karaoke],Cyndi Lauper
True Colours [karaoke],Cyndi Lauper
Who Let In The Rain [karaoke],Cyndi Lauper
I Always Liked That Best [Kara,Cyndi Thompson
If You Could Only See [Karaoke,Cyndi Thompson
Things I Would Do [Karaoke],Cyndi Thompson
What I Really Meant To Say [Ka,Cyndi Thompson
I Always Liked That Best [Kara,Cyndi Thomson
I'm Gone [Karaoke],Cyndi Thomson
Things I Would Do [Karaoke],Cyndi Thomson
What I Really Meant To Say [Ka,Cyndi Thomson
Almost There [Karaoke],D & B Goodrem Mcfadden
Betcha Can't Do It Like Me [Ka,D 4l
Purple Hills [Karaoke],D 12
A Little Naughty Is Nice [Kara,D J Miller
Shoot Me With Your Love [Karao,D Ream
Between You And Me [Karaoke],D.C. Talk
Listen To Your Heart [Karaoke],D.H.T.
Parents Just Don't Understand,D.J. Jazzy Jeff & Fresh Prince
Oliver Twist [Karaoke],D'banj
My Band [Karaoke],D2
Laffy Taffy [Karaoke],D4l
Purple Hills [Karaoke],D12
In Love Wit Chu [Karaoke],Da Brat & Cherish
Let Me Love You [Karaoke],Da Buzz
Dirty Style [Karaoke],Da Cav 5
Rusty Cheverolet [Karaoke],Da Yoopers
Dizz Knee Land [Karaoke],Dada
Gasolina [karaoke],Daddy Yankee
Rompe [Karaoke],Daddy Yankee
One More Time [karaoke],Daft Punk
Popitop [Karaoke],Dag Vag
Number One Enemy [Karaoke],Daisy Dares You & Chipmunk
Gettin' Back To You [Karaoke],Daisy Dern
Don't Grow Up Too Fast [Karaok,Daisy Mallory
Another Day Goes By [Karaoke],Dakota Moon
Promise I Make [Karaoke],Dakota Moon
Country My Ass [Karaoke],Dale Watson
Lean On Me [Karaoke],Dallas Holm
Soul Man [Karaoke],Dam & Dave
Forever [Karaoke],Damage
Welcome To Jamrock [Karaoke],Damian Marley
Blower's Daughter [Karaoke],Damien Rice
Cannonball [Karaoke],Damien Rice
High Enough [Karaoke],Damn Yankees
Whatever Lola Wants [Karaoke],Damn Yankees
Love Song [Karaoke],Damned
New Rose [Karaoke],Damned
Shadow Of Love [Karaoke],Damned
It's Sad To Belong [karaoke],Dan England & John Ford Coley
Heart Hotels [Karaoke],Dan Fogelberg
Longer [Karaoke],Dan Fogelberg
Missing You [Karaoke],Dan Fogelberg
Sutter's Mill [Karaoke],Dan Fogelberg
I Can Dream About You [Karaoke,Dan Hartman
Relight My Fire [Karaoke],Dan Hartman
Sometimes When We Touch [Karao,Dan Hill
Love To See You Tonight [Karao,Dan N Coley
Big Wheels In The Moonlight [K,Dan Seals
Bop [karaoke],Dan Seals
All Kinds Of Everything [Karao,Dana
It's Gonna Be A Cold Cold Chri,Dana
Bohemian Like You [Karaoke],Dandy Warhols
Friday [Karaoke],Daniel Bedingfield
Gotta Get Thru This [Karaoke],Daniel Bedingfield
If You're Not The One [Karaoke,Daniel Bedingfield
Never Gonna Leave Your Side [K,Daniel Bedingfield
Nothing Hurts Like Love [Karao,Daniel Bedingfield
The Way [Karaoke],Daniel Bedingfield
Wrap My Words Around You [Kara,Daniel Bedingfield
Beautiful Sunday [Karaoke],Daniel Boone
Change [Karaoke],Daniel Merriweather
Impossible [Karaoke],Daniel Merriweather
Red [Karaoke],Daniel Merriweather
Sweet Forget Me Not [Karaoke],Daniel O'donnel
Crush On You [Karaoke],Daniel O'Donnell
Danny Boy [Karaoke],Daniel O'Donnell
Footsteps [Karaoke],Daniel O'Donnell
Forty Shades Of Green [Karaoke,Daniel O'Donnell
Isle Of Innisfree [Karaoke],Daniel O'Donnell
Pretty Girl From Omagh [Karaok,Daniel O'Donnell
Bad Day [Karaoke],Daniel Powter
Free Loop [Karaoke],Daniel Powter
I Don't [Karaoke],Danielle Peck
Damaged [Karaoke],Danity Kane
Show Stopper [Karaoke],Danity Kane
First Date [Karaoke],Danko Jones
29 Nights [Karaoke],Danni Leigh
Honey I Do [Karaoke],Danni Leigh
House Of Pain [Karaoke],Danni Leigh
I Don't Feel That Way Anymore,Danni Leigh
If The Jukebox Took Teardrops,Danni Leigh
Sometimes [Karaoke],Danni Leigh
Under Pressure [Karaoke],Danni Minogue
All I Wanna Do [Karaoke],Dannii Minogue
I Begin To Wonder [Karaoke],Dannii Minogue
At The Hop [Karaoke],Danny & The Juniors
Rock & Roll Is Here To Stay [K,Danny & The Juniors
Mary's Prayer [Karaoke],Danny Wilson
Alley Oop [Karaoke],Dante & The Evergreens
Mother [karaoke],Danzing
Good Intentions [Karaoke],Dappy
Yin Yang (Clean) [Karaoke],Dappy
Rock Star (Clean) [Karaoke],Dappy & Brian May
Colour Blind [Karaoke],Darius
Kinda Love [Karaoke],Darius
Let There Be Love [Karaoke],Darius
Rushes [Karaoke],Darius
Come Back Song [Karaoke],Darius Rucker
Don't Think I Don't Think Abou,Darius Rucker
History In The Making [Karaoke,Darius Rucker
I Got Nothin' [Karaoke],Darius Rucker
This [Karaoke],Darius Rucker
Together Anything's Possible [,Darius Rucker
Pieces [Karaoke],Dark New Day
Christmas Time (Don't Let The,Darkness
Girlfriend [Karaoke],Darkness
Growing On Me [Karaoke],Darkness
I Believe In A Thing Called Lo,Darkness
Is It Just Me [Karaoke],Darkness
Love Is Only A Feeling [Karaok,Darkness
One Way Ticket [Karaoke],Darkness
Winter Wonderland [Karaoke],Darlene Love
Darkness [Karaoke],Darren Hayes
Popular [Karaoke],Darren Hayes
Cowboy Up And Party Down [Kara,Darren Warren
You Make My Dreams [Karaoke],Darryl Hall & John Oates
Awful Beautiful Life [Karaoke],Darryl Worley
Best Of Both Worlds [Karaoke],Darryl Worley
Family Tree [Karaoke],Darryl Worley
Good Day To Run [Karaoke],Darryl Worley
Have You Forgotten [Karaoke],Darryl Worley
I Miss My Friend [Karaoke],Darryl Worley
I Need A Breather [Karaoke],Darryl Worley
I Will Hold My Ground [Karaoke,Darryl Worley
If Something Should Happen [Ka,Darryl Worley
Nothin But A Love Thang [Karao,Darryl Worley
Second Wind [Karaoke],Darryl Worley
Sideways [Karaoke],Darryl Worley
Tennessee River Run [Karaoke],Darryl Worley
Tequila On Ice [Karaoke],Darryl Worley
When You Need My Love [Karaoke,Darryl Worley
Whistle Dixie [Karaoke],Darryl Worley
Boy From New York City [Karaok,Darts
Come Back My Love [Karaoke],Darts
Daddy Cool [Karaoke],Darts
It's Raining [Karaoke],Darts
You're My World [Karaoke],Daryl Braithwaite
I'm In A Philly Mood [karaoke],Daryl Hall
Kiss On My List [karaoke],Daryl Hall & John Oates
One On One [karaoke],Daryl Hall & John Oates
Out Of Touch [karaoke],Daryl Hall & John Oates
You Make My Dreams [karaoke],Daryl Hall & John Oates
I Let Her Lie [Karaoke],Daryl Singletary
Too Much Fun [Karaoke],Daryl Singletary
Note [Karaoke],Daryle Singletary
Sideways [Karaoke],Daryle Worley
Belle Of The Boulevard [Karaok,Dashboard Confessional
Don't Wait [Karaoke],Dashboard Confessional
Hands Down [Karaoke],Dashboard Confessional
Screaming Infidelities [Karaok,Dashboard Confessional
Vindicated [Karaoke],Dashboard Confessional
Om Du Forlater Mig [Karaoke],Date
Feels Like Tonight [Karaoke],Daughtry
September [Karaoke],Daughtry
What About Now [Karaoke],Daughtry
Golden Tears [karaoke],Dave & Sugar
Crying Game [Karaoke],Dave Berry
Little Things [Karaoke],Dave Berry
Any Way You Want It [Karaoke],Dave Clark
Because [karaoke],Dave Clark Five
Bits & Pieces [Karaoke],Dave Clark Five
Can't You See That She's Mine,Dave Clark Five
Glad All Over [Karaoke],Dave Clark Five
Over And Over [karaoke],Dave Clark Five
Death Of A Clown [Karaoke],Dave Davies
Do You Love Me [Karaoke],Dave Dee
Legend Of Xanadu [Karaoke],Dave Dee Dozy Beaky Mick & Tic
Save Me [Karaoke],Dave Dee Dozy Beaky Mick & Tic
Hold Tight [Karaoke],Dave Dee Dozy Braky Mick & Tic
Legend Of Xanadu [Karaoke],"Dave Dee, Dozy, Braky, Mick &"
Six Days On The Road [karaoke],Dave Dudley
I Hear You Knocking [Karaoke],Dave Edmonds
Girls Talk [Karaoke],Dave Edmunds
I Hear You Knockin' [Karaoke],Dave Edmunds
Please Come To Boston [Karaoke,Dave Loggins
Crash Into Me [Karaoke],Dave Mathews Band
Crush [Karaoke],Dave Mathews Band
Stay (Wasting Time) [Karaoke],Dave Mathews Band
Too Much [Karaoke],Dave Mathews Band
Typical Situation [Karaoke],Dave Matthews
Everyday [Karaoke],Dave Matthews Band
Gravedigger [Karaoke],Dave Matthews Band
I Did It [Karaoke],Dave Matthews Band
Space Between [Karaoke],Dave Matthews Band
Where Are You Going [Karaoke],Dave Matthews Band
Rexall [Karaoke],Dave Navarro
Mona Lisa Lost Her Smile [kara,David Allan Coe
You Don't Have To Call Me Darl,David Allan Coe
You Never Even Called Me By My,David Allan Coe
Crush [Karaoke],David Archuleta
Something 'Bout Love [Karaoke],David Archuleta
I'll Never Make It Through Thi,David Ball
Riding With Private Malone [Ka,David Ball
Thinkin' Problem [karaoke],David Ball
Watching My Baby Not Coming Ba,David Ball
When The Thought Of You Catche,David Ball
Be With You [Karaoke],David Banner & 9th Wonder & Lu
Get Like Me [Karaoke],David Banner & Chris Brown
All Young Dudes [Karaoke],David Bowie
Cat People (Putting Out The Fi,David Bowie
Changes [Karaoke],David Bowie
China Girl [Karaoke],David Bowie
Fame (90'S Remix) [Karaoke],David Bowie
Fashion [Karaoke],David Bowie
Golden Years [karaoke],David Bowie
Hang On To Yourself [Karaoke],David Bowie
Heroes [Karaoke],David Bowie
It Ain't Easy [Karaoke],David Bowie
Laughing Gnome [Karaoke],David Bowie
Let's Dance [Karaoke],David Bowie
Man Who Sold The World [Karaok,David Bowie
Modern Love [karaoke],David Bowie
Moonaged Daydream [Karaoke],David Bowie
Rebel Rebel [Karaoke],David Bowie
Space Oddity [Karaoke],David Bowie
Starman [Karaoke],David Bowie
Where Are We Now [Karaoke],David Bowie
Young Americans [Karaoke],David Bowie
Dancing In The Street [Karaoke,David Bowie & Mick Jagger
Could It Be Forever [Karaoke],David Cassidy
Daydreamer [Karaoke],David Cassidy
I Am A Clown [Karaoke],David Cassidy
Last Kiss [Karaoke],David Cassidy
No Bridge I Wouldn't Cross [Ka,David Cassidy
Jeans On [Karaoke],David Dundas
A Winter's Tale [Karaoke],David Essex
Gonna Make Me A Star [Karaoke],David Essex
Gonna Make You A Star [Karaoke,David Essex
Hold Me Close [Karaoke],David Essex
Oh What A Circus [Karaoke],David Essex
Rock On [Karaoke],David Essex
Silver Dream Machine [Karaoke],David Essex
Winters Tale [Karaoke],David Essex
I'm Gonna Hire A Wino [Karaoke,David Frizzell
You're The Reason God Made Okl,David Frizzell & Shelly West F
Babylon [Karaoke],David Gray
Hospital Food [Karaoke],David Gray
Say Hello Wave Goodbye [Karaok,David Gray
The One I Love [Karaoke],David Gray
You're The World To Me [Karaok,David Gray
Love Don't Let Me Go [Karaoke],David Guetta
I Can Only Imagine [Karaoke],David Guetta & Chris Brown & L
Gettin' Over You [Karaoke],David Guetta & Chris Willis
Gettin' Over You [Karaoke],David Guetta & Fergie & Imfao
When Love Takes Over [Karaoke],David Guetta & Kelly Rowland
Memories [Karaoke],David Guetta & Kid Cudi
Who's That Chick [Karaoke],David Guetta & Rihanna
She Wolf (Falling To Pieces) [,David Guetta & Sia
Little Bad Girl [Karaoke],David Guetta & Taio Cruz
Just One Last Time [Karaoke],David Guetta & Taped Rai
Sexy Chick [Karaoke],David Guetta ft Akon
Where Them Girls At [Karaoke],David Guetta ft Flo-Rida & Nic
When Love Takes Over [Karaoke],David Guetta ft Kelly Rowland
She Wolf (Falling Into Pieces),David Guetta Ft Sia
Titanium [Karaoke],David Guetta Ft Sia
Without You [Karaoke],David Guetta Ft Usher
Sexy Bitch [Karaoke],David Guetta Ft. Akon
A Star Looks Down Tonight [Kar,David Hasselhoff
Jump In My Car [Karaoke],David Hasselhoff
With One Exception [karaoke],David Houston
You Mean The World To Me [kara,David Houston
Move On [Karaoke],David Jordan
Sun Goes Down [Karaoke],David Jordan
Another You [Karaoke],David Kersh
Day In Day Out [Karaoke],David Kersh
If I Never Stop Loving You [Ka,David Kersh
Something To Think About [Kara,David Kersh
Wonderful Tonight [Karaoke],David Kersh
All Lit Up In Love [Karaoke],David Lee Murphy
Breakfast In Birmingham [Karao,David Lee Murphy
Genuine Rednecks [Karaoke],David Lee Murphy
Just Don't Wait Around 'til Sh,David Lee Murphy
Loco [Karaoke],David Lee Murphy
She's Really Something To See,David Lee Murphy
Just A Gigolo [Karaoke],David Lee Roth
Just Like Paradise [karaoke],David Lee Roth
Yankee Rose [karaoke],David Lee Roth
Bread [Karaoke],David MacKay & Cast
Dust On The Bottle [Karaoke],David Murphy Lee
I'm About To Come Alive [Karao,David Nail
Let It Rain [Karaoke],David Nail
Songs For Sale (Duet) [Karaoke,David Nail Ft. Lee Ann Womack
Making It [Karaoke],David Naughton
Witch Doctor [Karaoke],David Seville
Chipmunk Song [Karaoke],David Seville & The Chipmunks
Bla Container [Karaoke],David Shutrick
Best Of Order [Karaoke],David Sneddon
Don't Let Go [Karaoke],David Sneddon
Stop Living The Lie [Karaoke],David Sneddon
Don't Give Up On Us [Karaoke],David Soul
Silver Lady [Karaoke],David Soul
Alone In The Universe [karaoke,David Usher
Black Black Heart [karaoke],David Usher
The Last Kiss [Karaoke],Davis Cassady
Gimme Some Loving [Karaoke],Davis Group
If I Wanted Someone [Karaoke],Dawes
Knock Three Times [Karaoke],Dawn
Tie A Yellow Ribbon [Karaoke],Dawn Ft. Tony Orlando
You Don't Love Me (No No No) [,Dawn Penn
Got Me Going [Karaoke],Day 08
Made Love Lately [Karaoke],Day 26
Since You've Been Gone [Karaok,Day 26
Down Town [Karaoke],Days Of The New
Enemy [Karaoke],Days Of The New
Shelf In The Room [Karaoke],Days Of The New
Touch Peel And Stand [Karaoke],Days Of The New
Song For Ireland [Karaoke],De Danann & Mary Black
Tell Me That You Need Me (No G,De Jah Dan Dah
Chocolate Girl [Karaoke],Deacon Blue
Dignity [Karaoke],Deacon Blue
Fergus Sings The Blues [Karaok,Deacon Blue
I'll Never Fall In Love Again,Deacon Blue
Queen Of The New Year [Karaoke,Deacon Blue
Twist And Shout [Karaoke],Deacon Blue
Too Drunk To F--- [karaoke],Dead Kennedys
You Spin Me Round (Like A Reco,Dead Or Alive
You Spin Me Round [Karaoke],Dead Or Alive
New Age Girl [karaoke],Deadeye Dick
Deeper Water [Karaoke],Deadstar
Keep Mom & Dad In Love [Karaok,Dean Billy Suzy Bogguss & Jill
Lucky Stars (Duet) [Karaoke],Dean Friedman
Lucky Stars (Male Solo) [Karao,Dean Friedman
Ain't That A Kick In The Head,Dean Martin
Baby It's Cold Outside [karaok,Dean Martin
Everybody Loves Somebody [Kara,Dean Martin
Gentle On My Mind [Karaoke],Dean Martin
In Misty Moonlight [Karaoke],Dean Martin
Innamorata (Sweetheart) [karao,Dean Martin
It's Beginning To Look A Lot L,Dean Martin
Kiss Me [karaoke],Dean Martin
Let It Snow Let It Snow! Let I,Dean Martin
Little Ole Wine Drinker Me [ka,Dean Martin
Memories Are Made Of This [kar,Dean Martin
Nel Blu Dipinto Di Blu [Karaok,Dean Martin
Return To Me [karaoke],Dean Martin
That's Amore [karaoke],Dean Martin
Volare [karaoke],Dean Martin
You're Nobody Till Somebody Lo,Dean Martin
How Do You Like Your Eggs In T,Dean Martin & Helen O'Connell
"My Rifle, My Pony And Me [kara",Dean Martin & Ricky Nelson
Nowhere Usa [Karaoke],Dean Miller
Wake Up And Smell The Whiskey,Dean Miller
I'm On My Way [Karaoke],Dean Parrish
Absence Of The Heart [Karaoke],Deana Carter
Angels Working Overtime [Karao,Deana Carter
Count Me In [Karaoke],Deana Carter
Did I Shave My Legs For This [,Deana Carter
How Do I Get There [Karaoke],Deana Carter
I'm Just A Girl [Karaoke],Deana Carter
Strawberry Wine [Karaoke],Deana Carter
There's No Limit [Karaoke],Deana Carter
We Danced Anyway [Karaoke],Deana Carter
You Still Shake Me [Karaoke],Deana Carter
Crooked Teeth [Karaoke],Death Cab For Cutie
Little Bribes [Karaoke],Death Cab For Cutie
Soul Meets Body [Karaoke],Death Cab For Cutie
Who's Holding Donna Now [Karao,Debarge
You Light Up My Life [Karaoke],Debbie Boone
Foolish Beat [Karaoke],Debbie Gibson
For Better Or Worse [Karaoke],Debbie Gibson
Lost In Your Eyes [Karaoke],Debbie Gibson
Only In My Dreams [karaoke],Debbie Gibson
Out Of The Blue [karaoke],Debbie Gibson
Shake Your Love [Karaoke],Debbie Gibson
I Want That Man [Karaoke],Debbie Harry
Did You Evah [Karaoke],Debbie Harry Iggy Pop
Tammy [Karaoke],Debbie Reynolds
Dance With Me [Karaoke],Debelah Morgan
Anything Other Than Love [Kara,Deborah Allen
Baby I Lied [karaoke],Deborah Allen
I've Been Wrong Before [karaok,Deborah Allen
It's Over Now [Karaoke],Deborah Cox
Nobody's Supposed To Be Here [,Deborah Cox
Sentimental [karaoke],Deborah Cox
Where Do We Go From Here [kara,Deborah Cox
Who Do You Love [karaoke],Deborah Cox
See The Day [Karaoke],Dee C. Lee
Mashed Potato Time [Karaoke],Dee Dee Sharp
Groove Is In Heart [Karaoke],Dee Lite
Groove Is In The Heart [Karaok,Dee Lite
Breakfast At Tiffanys [Karaoke,Deep Blue
Flashdance [Karaoke],Deep Dish
Child In Time [Karaoke],Deep Purple
Fireball [Karaoke],Deep Purple
Hush [karaoke],Deep Purple
Kentucky Woman [karaoke],Deep Purple
Knocking At Your Back Door [ka,Deep Purple
Never Before [Karaoke],Deep Purple
Perfect Strangers [karaoke],Deep Purple
Pictures Of Home [Karaoke],Deep Purple
Smoke On The Water [Karaoke],Deep Purple
Soldier Of Fortune [Karaoke],Deep Purple
Spacetruckin' [karaoke],Deep Purple
Strange Kind Of Woman [Karaoke,Deep Purple
Woman From Tokyo [Karaoke],Deep Purple
Give It Away [Karaoke],Deepest Blue
Action [Karaoke],Def Leppard
Animal [Karaoke],Def Leppard
Armegeddon It [karaoke],Def Leppard
Bringin On The Heartbreak [kar,Def Leppard
Foolin' [karaoke],Def Leppard
Hysteria [Karaoke],Def Leppard
Let's Get Rocked [Karaoke],Def Leppard
Now [karaoke],Def Leppard
Photograph [karaoke],Def Leppard
Pour Some Sugar On Me [Karaoke,Def Leppard
Promises [Karaoke],Def Leppard
Rock Of Ages [karaoke],Def Leppard
Rocket [Karaoke],Def Leppard
Too Late For Love [karaoke],Def Leppard
Two Steps Behind [karaoke],Def Leppard
When Love And Hate Collide [ka,Def Leppard
Wasting My Time [Karaoke],Default
Back To School [Karaoke],Deftones
Digital Bath [Karaoke],Deftones
Always Last To Know [Karaoke],Del Amitri
Driving With The Brakes On [Ka,Del Amitri
Here And Now [Karaoke],Del Amitri
Kiss This Thing Goodbye [Karao,Del Amitri
Not Where It's At [Karaoke],Del Amitri
Nothing Ever Happens [Karaoke],Del Amitri
Roll To Me [Karaoke],Del Amitri
Spit In The Rain [Karaoke],Del Amitri
Tell Her This [Karaoke],Del Amitri
Rain & Snow [karaoke],Del McCoury
Hats Off To Larry [Karaoke],Del Shannon
Kelly [Karaoke],Del Shannon
Runaway [Karaoke],Del Shannon
Come & Go With Me [Karaoke],Del Vikings
Come And Go With Me [Karaoke],Del Vikings
Come Go With Me [Karaoke],Del Vikings
Givin' It Up For Your Love [Ka,Delbert McClinton
When Rita Leaves [Karaoke],Delbert McClinton
La La Means I Love You [karaok,Delfonics
Go [Karaoke],Delilah
Come Go With Me [karaoke],Dell Vikings
Oh What A Night [Karaoke],Dells
Come A Little Bit Closer [Kara,Delltones
La La Means I Love You [Karaok,Delphonics
A Little Too Late [Karaoke],Delta Goodrem
Almost Here [Karaoke],Delta Goodrem
Born To Try [Karaoke],Delta Goodrem
Not Me Not I [Karaoke],Delta Goodrem
Out Of The Blue [Karaoke],Delta Goodrem
Lean Wit It Rock Wit It [Karao,Dem Franchise Boyz
Turn Heads [Karaoke],Dem Franchize Boyz & Lloyd
Skyscraper [Karaoke],Demi Lavato
Don't Forget [Karaoke],Demi Lovato
Give Your Heart A Break [Karao,Demi Lovato
La La Land [Karaoke],Demi Lovato
Skyscraper [Karaoke],Demi Lovato
This Is Me [Karaoke],Demi Lovato & Joe Jones
Lovely Lady Of Arcadia [Karaok,Demis Roussos
Let's Hear It For The Boy [Kar,Denice Williams
It's Gonna Take A Miracle [Kar,Deniece Williams
Let's Hear It For The Boy [Kar,Deniece Williams
That's What Friends Are For [K,Deniece Williams
Desert Moon [karaoke],Dennis DeYoung
Hey Hey [Karaoke],Dennis Ferrer
A Hole [Karaoke],Dennis Leary
Arse Hole [karaoke],Dennis Leary
Minder [Karaoke],Dennis Waterman
Is Vic There [Karaoke],Department S
Barrel Of A Gun [karaoke],Depeche Mode
Black Celebration [Karaoke],Depeche Mode
Dream On [Karaoke],Depeche Mode
Dreaming Of Me [karaoke],Depeche Mode
Enjoy The Silence [Karaoke],Depeche Mode
Everything Counts [karaoke],Depeche Mode
Home [karaoke],Depeche Mode
In Your Room [karaoke],Depeche Mode
It's No Good [Karaoke],Depeche Mode
Just Can't Get Enough [karaoke,Depeche Mode
Never Let Me Down Again [karao,Depeche Mode
Only When I Lose Myself [karao,Depeche Mode
People Are People [karaoke],Depeche Mode
Personal Jesus [Karaoke],Depeche Mode
Photographic [Karaoke],Depeche Mode
Policy Of Truth [karaoke],Depeche Mode
Precious [Karaoke],Depeche Mode
Question Of Lust [karaoke],Depeche Mode
Somebody [karaoke],Depeche Mode
Useless [karaoke],Depeche Mode
World In My Eyes [Karaoke],Depeche Mode
Bar Exam [Karaoke],Derailers
Right Place [Karaoke],Derailers
Layla [Karaoke],Derek & The Dominoes
Bell Bottom Blues [karaoke],Derek & The Dominos
Layla [Karaoke],Derek & The Dominos
Truth Talks Too Much [Karaoke],Derek O'Bannon
When You Come Around [Karaoke],Deric Ruttan
Bitter End [Karaoke],Deryl Dodd
Friends Don't Drive Friends To,Deryl Dodd
Good Idea Tomorrow [Karaoke],Deryl Dodd
John Roland Wood [Karaoke],Deryl Dodd
Shaddap A You Face [Karaoke],Deryl Dodd
Careless Hands [Karaoke],Des O'Conner
I Pretend [Karaoke],Des O'Conner
123 O' Leary [Karaoke],Des O'connor
Careless Hands [Karaoke],Des O'connor
I Pretend [Karaoke],Des O'connor
You Gotta Be [Karaoke],Des'ree
Israelites [Karaoke],Desmond Dekker & The Aces
You Gotta Be [Karaoke],Desree
Bills Bills Bills [Karaoke],Destiny's Child
Bootylicious [Karaoke],Destiny's Child
Bug A Boo [Karaoke],Destiny's Child
Cater 2 U [karaoke],Destiny's Child
Emotion [Karaoke],Destiny's Child
Girl [Karaoke],Destiny's Child
Independent Women (Part 1) [Ka,Destiny's Child
Independent Women [Karaoke],Destiny's Child
Jumpin Jumpin [Karaoke],Destiny's Child
Lose My Breath [Karaoke],Destiny's Child
No No No [Karaoke],Destiny's Child
Nuclear (Clean) [Karaoke],Destiny's Child
Say My Name [Karaoke],Destiny's Child
Soldier [Karaoke],Destiny's Child
Stand Up For Love [Karaoke],Destiny's Child
Survivor [Karaoke],Destiny's Child
Soldier [Karaoke],Destiny's Child & T.I. & Lil'
Could It Be I'm Falling In Lov,Detroit Spinners
Working My Way Back To You Bab,Detroit Spinners
America [Karaoke],Deuce
Bass Down Low [Karaoke],Dev & The Cataracs
Watchtower [Karaoke],Devlin
Watchtower (All Along The) [Ka,Devlin & Ed Sheeran
Let It Go [Karaoke],Devlin & Labrinth
Rewind [Karaoke],Devlin Feat. Diane Birch
Watchtower [Karaoke],Devlin Ft. Ed Sheeran
Beautiful World [Karaoke],Devo
Girl U Want [Karaoke],Devo
Gut Feeling [Karaoke],Devo
Through Being Cool [karaoke],Devo
Whip It [Karaoke],Devo
I Could Not Ask For More [kara,Dewin McCain
Leaving Town [Karaoke],Dexter Freebish
Because Of You [Karaoke],Dexy's Midnight Runners
Come On Eileen [Karaoke],Dexy's Midnight Runners
Geno [Karaoke],Dexy's Midnight Runners
Listen To Your Heart [Karaoke],Dht
Beautiful Mess [Karaoke],Diamond Rio
Can't You Tell [Karaoke],Diamond Rio
God Only Cries [Karaoke],Diamond Rio
How Your Love Makes Me Feel [K,Diamond Rio
I Believe [Karaoke],Diamond Rio
I Know How The River Feels [Ka,Diamond Rio
Imagine That [Karaoke],Diamond Rio
In A Week Or Two [karaoke],Diamond Rio
Love A Little Stronger [karaok,Diamond Rio
Meet In The Middle [Karaoke],Diamond Rio
Mirror Mirror [Karaoke],Diamond Rio
Night Is Fallin' In My Heart [,Diamond Rio
One More Day [karaoke],Diamond Rio
Stuff [Karaoke],Diamond Rio
Sweet Summer [Karaoke],Diamond Rio
That's Just That [Karaoke],Diamond Rio
Unbelievable [Karaoke],Diamond Rio
We All Fall Down [Karaoke],Diamond Rio
Wrinkles [Karaoke],Diamond Rio
You're Gone [Karaoke],Diamond Rio
Working Man Blues [Karaoke],Diamond Rio & Wariner & Parnel
Little Darlin' [Karaoke],Diamonds
Stroll [Karaoke],Diamonds
The Stroll [Karaoke],Diamonds
Colour Everywhere [Karaoke],Dian Diaz
I Say A Little Prayer [Karaoke,Diana King
Cry Me A River [Karaoke],Diana Krall
Ain't No Mountain High Enough,Diana Ross
Chain Reaction [Karaoke],Diana Ross
Do You Know Where You're Going,Diana Ross
Home [Karaoke],Diana Ross
I Thought It Took A Little Tim,Diana Ross
I'm Gonna Make You Love Me [Ka,Diana Ross
I'm Missin' You [Karaoke],Diana Ross
I'm Still Waiting [Karaoke],Diana Ross
Last Time I Saw Him [Karaoke],Diana Ross
Love Child [karaoke],Diana Ross
Love Hangover [karaoke],Diana Ross
Not Over You Yet [Karaoke],Diana Ross
One Love In My Lifetime [Karao,Diana Ross
Stop! In The Name Of Love [Kar,Diana Ross
